s_adj	business	date	sales
Not Seasonally Adjusted	44400	2001.09	18875997000
Not Seasonally Adjusted	44400	2001.1	21158982000
Not Seasonally Adjusted	44400	2001.11	19003824000
Not Seasonally Adjusted	44400	2001.12	17385214000
Not Seasonally Adjusted	44400	2002.01	16689288000
Not Seasonally Adjusted	44400	2002.02	16140385000
Not Seasonally Adjusted	44400	2002.03	19339229000
Not Seasonally Adjusted	44400	2002.04	23696100000
Not Seasonally Adjusted	44400	2002.05	25433508000
Not Seasonally Adjusted	44400	2002.06	22986568000
Not Seasonally Adjusted	44400	2002.07	22632760000
Not Seasonally Adjusted	44400	2002.08	21759066000
Not Seasonally Adjusted	44400	2002.09	20434932000
Not Seasonally Adjusted	44400	2002.1	21946848000
Not Seasonally Adjusted	44400	2002.11	19683620000
Not Seasonally Adjusted	44400	2002.12	18090176000
Not Seasonally Adjusted	44400	2003.01	17371008000
Not Seasonally Adjusted	44400	2003.02	15646554000
Not Seasonally Adjusted	44400	2003.03	20450427000
Not Seasonally Adjusted	44400	2003.04	23950487000
Not Seasonally Adjusted	44400	2003.05	25744436000
Not Seasonally Adjusted	44400	2003.06	24930060000
Not Seasonally Adjusted	44400	2003.07	24406761000
Not Seasonally Adjusted	44400	2003.08	22707060000
Not Seasonally Adjusted	44400	2003.09	22820950000
Not Seasonally Adjusted	44400	2003.1	24074739000
Not Seasonally Adjusted	44400	2003.11	20878130000
Not Seasonally Adjusted	44400	2003.12	20756190000
Not Seasonally Adjusted	44400	2004.01	18145053000
Not Seasonally Adjusted	44400	2004.02	17923925000
Not Seasonally Adjusted	44400	2004.03	25217468000
Not Seasonally Adjusted	44400	2004.04	27847720000
Not Seasonally Adjusted	44400	2004.05	28680240000
Not Seasonally Adjusted	44400	2004.06	28836752000
Not Seasonally Adjusted	44400	2004.07	26273808000
Not Seasonally Adjusted	44400	2004.08	25513104000
Not Seasonally Adjusted	44400	2004.09	25315920000
Not Seasonally Adjusted	44400	2004.1	24972694000
Not Seasonally Adjusted	44400	2004.11	24100024000
Not Seasonally Adjusted	44400	2004.12	23424584000
Not Seasonally Adjusted	44400	2005.01	20122736000
Not Seasonally Adjusted	44400	2005.02	19957314000
Not Seasonally Adjusted	44400	2005.03	26392410000
Not Seasonally Adjusted	44400	2005.04	29667040000
Not Seasonally Adjusted	44400	2005.05	31909200000
Not Seasonally Adjusted	44400	2005.06	31281448000
Not Seasonally Adjusted	44400	2005.07	27557910000
Not Seasonally Adjusted	44400	2005.08	28383264000
Not Seasonally Adjusted	44400	2005.09	27381308000
Not Seasonally Adjusted	44400	2005.1	27759732000
Not Seasonally Adjusted	44400	2005.11	26792669000
Not Seasonally Adjusted	44400	2005.12	24516620000
Not Seasonally Adjusted	44400	2006.01	23179926000
Not Seasonally Adjusted	44400	2006.02	22699342000
Not Seasonally Adjusted	44400	2006.03	29768000000
Not Seasonally Adjusted	44400	2006.04	30954030000
Not Seasonally Adjusted	44400	2006.05	34774272000
Not Seasonally Adjusted	44400	2006.06	32096001000
Not Seasonally Adjusted	44400	2006.07	28413174000
Not Seasonally Adjusted	44400	2006.08	29217994000
Not Seasonally Adjusted	44400	2006.09	26508960000
Not Seasonally Adjusted	44400	2006.1	27666869000
Not Seasonally Adjusted	44400	2006.11	26030568000
Not Seasonally Adjusted	44400	2006.12	23564215000
Not Seasonally Adjusted	44400	2007.01	21949200000
Not Seasonally Adjusted	44400	2007.02	20772388000
Not Seasonally Adjusted	44400	2007.03	27243168000
Not Seasonally Adjusted	44400	2007.04	28924524000
Not Seasonally Adjusted	44400	2007.05	34598622000
Not Seasonally Adjusted	44400	2007.06	30676002000
Not Seasonally Adjusted	44400	2007.07	28561170000
Not Seasonally Adjusted	44400	2007.08	28380689000
Not Seasonally Adjusted	44400	2007.09	25271792000
Not Seasonally Adjusted	44400	2007.1	27434232000
Not Seasonally Adjusted	44400	2007.11	25993500000
Not Seasonally Adjusted	44400	2007.12	22348212000
Not Seasonally Adjusted	44400	2008.01	20632000000
Not Seasonally Adjusted	44400	2008.02	20509410000
Not Seasonally Adjusted	44400	2008.03	24076720000
Not Seasonally Adjusted	44400	2008.04	29039604000
Not Seasonally Adjusted	44400	2008.05	32448332000
Not Seasonally Adjusted	44400	2008.06	29845028000
Not Seasonally Adjusted	44400	2008.07	29028350000
Not Seasonally Adjusted	44400	2008.08	25969523000
Not Seasonally Adjusted	44400	2008.09	25561413000
Not Seasonally Adjusted	44400	2008.1	26371380000
Not Seasonally Adjusted	44400	2008.11	22263934000
Not Seasonally Adjusted	44400	2008.12	21216328000
Not Seasonally Adjusted	44400	2009.01	18081567000
Not Seasonally Adjusted	44400	2009.02	17562358000
Not Seasonally Adjusted	44400	2009.03	22050964000
Not Seasonally Adjusted	44400	2009.04	25527744000
Not Seasonally Adjusted	44400	2009.05	27889575000
Not Seasonally Adjusted	44400	2009.06	27234916000
Not Seasonally Adjusted	44400	2009.07	24938004000
Not Seasonally Adjusted	44400	2009.08	22364463000
Not Seasonally Adjusted	44400	2009.09	22137636000
Not Seasonally Adjusted	44400	2009.1	22170624000
Not Seasonally Adjusted	44400	2009.11	21067909000
Not Seasonally Adjusted	44400	2009.12	20268882000
Not Seasonally Adjusted	44400	2010.01	16483500000
Not Seasonally Adjusted	44400	2010.02	16820320000
Not Seasonally Adjusted	44400	2010.03	23582162000
Not Seasonally Adjusted	44400	2010.04	29046408000
Not Seasonally Adjusted	44400	2010.05	29104092000
Not Seasonally Adjusted	44400	2010.06	28329288000
Not Seasonally Adjusted	44400	2010.07	25575107000
Not Seasonally Adjusted	44400	2010.08	24194637000
Not Seasonally Adjusted	44400	2010.09	23827596000
Not Seasonally Adjusted	44400	2010.1	24777973000
Not Seasonally Adjusted	44400	2010.11	24165118000
Not Seasonally Adjusted	44400	2010.12	22903392000
Not Seasonally Adjusted	44500	1992.01	29634661000
Not Seasonally Adjusted	44500	1992.02	28659096000
Not Seasonally Adjusted	44500	1992.03	29752411000
Not Seasonally Adjusted	44500	1992.04	30300900000
Not Seasonally Adjusted	44500	1992.05	31759585000
Not Seasonally Adjusted	44500	1992.06	30836000000
Not Seasonally Adjusted	44500	1992.07	32474942000
Not Seasonally Adjusted	44500	1992.08	31556350000
Not Seasonally Adjusted	44500	1992.09	30239867000
Not Seasonally Adjusted	44500	1992.1	31483720000
Not Seasonally Adjusted	44500	1992.11	30467745000
Not Seasonally Adjusted	44500	1992.12	34282938000
Not Seasonally Adjusted	44500	1993.01	30135900000
Not Seasonally Adjusted	44500	1993.02	28210310000
Not Seasonally Adjusted	44500	1993.03	30512300000
Not Seasonally Adjusted	44500	1993.04	30892443000
Not Seasonally Adjusted	44500	1993.05	31956918000
Not Seasonally Adjusted	44500	1993.06	31432470000
Not Seasonally Adjusted	44500	1993.07	33130608000
Not Seasonally Adjusted	44500	1993.08	31299618000
Not Seasonally Adjusted	44500	1993.09	30675960000
Not Seasonally Adjusted	44500	1993.1	31272899000
Not Seasonally Adjusted	44500	1993.11	30875062000
Not Seasonally Adjusted	44500	1993.12	35074270000
Not Seasonally Adjusted	44500	1994.01	30312000000
Not Seasonally Adjusted	44500	1994.02	28592100000
Not Seasonally Adjusted	44500	1994.03	31991383000
Not Seasonally Adjusted	44500	1994.04	31285242000
Not Seasonally Adjusted	44500	1994.05	32287680000
Not Seasonally Adjusted	44500	1994.06	32607652000
Not Seasonally Adjusted	44500	1994.07	33363484000
Not Seasonally Adjusted	44500	1994.08	32713822000
Not Seasonally Adjusted	44500	1994.09	31931784000
Not Seasonally Adjusted	44500	1994.1	31910697000
Not Seasonally Adjusted	44500	1994.11	31971680000
Not Seasonally Adjusted	44500	1994.12	36279099000
Not Seasonally Adjusted	44500	1995.01	31089660000
Not Seasonally Adjusted	44500	1995.02	29195100000
Not Seasonally Adjusted	44500	1995.03	32456511000
Not Seasonally Adjusted	44500	1995.04	31809880000
Not Seasonally Adjusted	44500	1995.05	33227552000
Not Seasonally Adjusted	44500	1995.06	33120282000
Not Seasonally Adjusted	44500	1995.07	33615886000
Not Seasonally Adjusted	44500	1995.08	33376476000
Not Seasonally Adjusted	44500	1995.09	32285864000
Not Seasonally Adjusted	44500	1995.1	31935150000
Not Seasonally Adjusted	44500	1995.11	32578164000
Not Seasonally Adjusted	44500	1995.12	36645021000
Not Seasonally Adjusted	44500	1996.01	31816320000
Not Seasonally Adjusted	44500	1996.02	30838449000
Not Seasonally Adjusted	44500	1996.03	33149116000
Not Seasonally Adjusted	44500	1996.04	32230528000
Not Seasonally Adjusted	44500	1996.05	34471954000
Not Seasonally Adjusted	44500	1996.06	33574035000
Not Seasonally Adjusted	44500	1996.07	34526037000
Not Seasonally Adjusted	44500	1996.08	34928400000
Not Seasonally Adjusted	44500	1996.09	32256000000
Not Seasonally Adjusted	44500	1996.1	33599188000
Not Seasonally Adjusted	44500	1996.11	34110720000
Not Seasonally Adjusted	44500	1996.12	36543205000
Not Seasonally Adjusted	44500	1997.01	33216208000
Not Seasonally Adjusted	44500	1997.02	30537388000
Not Seasonally Adjusted	44500	1997.03	34467440000
Not Seasonally Adjusted	44500	1997.04	32617026000
Not Seasonally Adjusted	44500	1997.05	35562954000
Not Seasonally Adjusted	44500	1997.06	33602415000
Not Seasonally Adjusted	44500	1997.07	35464363000
Not Seasonally Adjusted	44500	1997.08	35255883000
Not Seasonally Adjusted	44500	1997.09	33161260000
Not Seasonally Adjusted	44500	1997.1	34529568000
Not Seasonally Adjusted	44500	1997.11	34313196000
Not Seasonally Adjusted	44500	1997.12	37577806000
Not Seasonally Adjusted	44500	1998.01	33616940000
Not Seasonally Adjusted	44500	1998.02	30813074000
Not Seasonally Adjusted	44500	1998.03	33512616000
Not Seasonally Adjusted	44500	1998.04	34021780000
Not Seasonally Adjusted	44500	1998.05	35814105000
Not Seasonally Adjusted	44500	1998.06	34401510000
Not Seasonally Adjusted	44500	1998.07	36458634000
Not Seasonally Adjusted	44500	1998.08	35457384000
Not Seasonally Adjusted	44500	1998.09	34033608000
Not Seasonally Adjusted	44500	1998.1	35434539000
Not Seasonally Adjusted	44500	1998.11	34554616000
Not Seasonally Adjusted	44500	1998.12	39313690000
Not Seasonally Adjusted	44500	1999.01	34344939000
Not Seasonally Adjusted	44500	1999.02	32190493000
Not Seasonally Adjusted	44500	1999.03	35535430000
Not Seasonally Adjusted	44500	1999.04	35193494000
Not Seasonally Adjusted	44500	1999.05	37126220000
Not Seasonally Adjusted	44500	1999.06	35833177000
Not Seasonally Adjusted	44500	1999.07	38053616000
Not Seasonally Adjusted	44500	1999.08	36168795000
Not Seasonally Adjusted	44500	1999.09	35801051000
Not Seasonally Adjusted	44500	1999.1	36237726000
Not Seasonally Adjusted	44500	1999.11	35975163000
Not Seasonally Adjusted	44500	1999.12	42168984000
Not Seasonally Adjusted	44500	2000.01	34360716000
Not Seasonally Adjusted	44500	2000.02	33634445000
Not Seasonally Adjusted	44500	2000.03	36602004000
Not Seasonally Adjusted	44500	2000.04	36493875000
Not Seasonally Adjusted	44500	2000.05	37787580000
Not Seasonally Adjusted	44500	2000.06	37571184000
Not Seasonally Adjusted	44500	2000.07	38294424000
Not Seasonally Adjusted	44500	2000.08	37847655000
Not Seasonally Adjusted	44500	2000.09	36819048000
Not Seasonally Adjusted	44500	2000.1	36643362000
Not Seasonally Adjusted	44500	2000.11	37567530000
Not Seasonally Adjusted	44500	2000.12	42167156000
Not Seasonally Adjusted	44500	2001.01	36170248000
Not Seasonally Adjusted	44500	2001.02	34480754000
Not Seasonally Adjusted	44500	2001.03	38303604000
Not Seasonally Adjusted	44500	2001.04	37169430000
Not Seasonally Adjusted	44500	2001.05	39861990000
Not Seasonally Adjusted	44500	2001.06	39077488000
Not Seasonally Adjusted	44500	2001.07	39343662000
Not Seasonally Adjusted	44500	2001.08	39877625000
Not Seasonally Adjusted	44500	2001.09	37990870000
Not Seasonally Adjusted	44500	2001.1	38573585000
Not Seasonally Adjusted	44500	2001.11	39313628000
Not Seasonally Adjusted	44500	2001.12	43249122000
Not Seasonally Adjusted	44500	2002.01	37751032000
Not Seasonally Adjusted	44500	2002.02	35280210000
Not Seasonally Adjusted	44500	2002.03	39538470000
Not Seasonally Adjusted	44500	2002.04	36760815000
Not Seasonally Adjusted	44500	2002.05	40450905000
Not Seasonally Adjusted	44500	2002.06	38742704000
Not Seasonally Adjusted	44500	2002.07	39815100000
Not Seasonally Adjusted	44500	2002.08	40011664000
Not Seasonally Adjusted	44500	2002.09	37082880000
Not Seasonally Adjusted	44500	2002.1	38524320000
Not Seasonally Adjusted	44500	2002.11	39573820000
Not Seasonally Adjusted	44500	2002.12	42167648000
Not Seasonally Adjusted	44500	2003.01	38631978000
Not Seasonally Adjusted	44500	2003.02	35655568000
Not Seasonally Adjusted	44500	2003.03	38802072000
Not Seasonally Adjusted	44500	2003.04	38528576000
Not Seasonally Adjusted	44500	2003.05	41089136000
Not Seasonally Adjusted	44500	2003.06	39037856000
Not Seasonally Adjusted	44500	2003.07	41151000000
Not Seasonally Adjusted	44500	2003.08	40811526000
Not Seasonally Adjusted	44500	2003.09	38386686000
Not Seasonally Adjusted	44500	2003.1	39863000000
Not Seasonally Adjusted	44500	2003.11	39821000000
Not Seasonally Adjusted	44500	2003.12	43341670000
Not Seasonally Adjusted	44500	2004.01	40010984000
Not Seasonally Adjusted	44500	2004.02	37246500000
Not Seasonally Adjusted	44500	2004.03	39665164000
Not Seasonally Adjusted	44500	2004.04	39931059000
Not Seasonally Adjusted	44500	2004.05	42007545000
Not Seasonally Adjusted	44500	2004.06	40504332000
Not Seasonally Adjusted	44500	2004.07	42562644000
Not Seasonally Adjusted	44500	2004.08	40589035000
Not Seasonally Adjusted	44500	2004.09	40384827000
Not Seasonally Adjusted	44500	2004.1	41060100000
Not Seasonally Adjusted	44500	2004.11	41112626000
Not Seasonally Adjusted	44500	2004.12	45976420000
Not Seasonally Adjusted	44500	2005.01	40592664000
Not Seasonally Adjusted	44500	2005.02	37855398000
Not Seasonally Adjusted	44500	2005.03	42158745000
Not Seasonally Adjusted	44500	2005.04	40986652000
Not Seasonally Adjusted	44500	2005.05	43008300000
Not Seasonally Adjusted	44500	2005.06	42490395000
Not Seasonally Adjusted	44500	2005.07	43686603000
Not Seasonally Adjusted	44500	2005.08	42884774000
Not Seasonally Adjusted	44500	2005.09	42045312000
Not Seasonally Adjusted	44500	2005.1	42507630000
Not Seasonally Adjusted	44500	2005.11	42753160000
Not Seasonally Adjusted	44500	2005.12	48025280000
Not Seasonally Adjusted	44500	2006.01	41220697000
Not Seasonally Adjusted	44500	2006.02	39390103000
Not Seasonally Adjusted	44500	2006.03	42983542000
Not Seasonally Adjusted	44500	2006.04	42553560000
Not Seasonally Adjusted	44500	2006.05	44948272000
Not Seasonally Adjusted	44500	2006.06	44139312000
Not Seasonally Adjusted	44500	2006.07	45022932000
Not Seasonally Adjusted	44500	2006.08	44949872000
Not Seasonally Adjusted	44500	2006.09	43210464000
Not Seasonally Adjusted	44500	2006.1	43779456000
Not Seasonally Adjusted	44500	2006.11	44709728000
Not Seasonally Adjusted	44500	2006.12	49470132000
Not Seasonally Adjusted	44500	2007.01	43583232000
Not Seasonally Adjusted	44500	2007.02	41170536000
Not Seasonally Adjusted	44500	2007.03	45346664000
Not Seasonally Adjusted	44500	2007.04	43635370000
Not Seasonally Adjusted	44500	2007.05	47103812000
Not Seasonally Adjusted	44500	2007.06	46206966000
Not Seasonally Adjusted	44500	2007.07	46483184000
Not Seasonally Adjusted	44500	2007.08	46800990000
Not Seasonally Adjusted	44500	2007.09	44738540000
Not Seasonally Adjusted	44500	2007.1	45653664000
Not Seasonally Adjusted	44500	2007.11	46960080000
Not Seasonally Adjusted	44500	2007.12	51322908000
Not Seasonally Adjusted	44500	2008.01	45910064000
Not Seasonally Adjusted	44500	2008.02	44294368000
Not Seasonally Adjusted	44500	2008.03	47312436000
Not Seasonally Adjusted	44500	2008.04	45602007000
Not Seasonally Adjusted	44500	2008.05	49996440000
Not Seasonally Adjusted	44500	2008.06	47488320000
Not Seasonally Adjusted	44500	2008.07	49574133000
Not Seasonally Adjusted	44500	2008.08	49623040000
Not Seasonally Adjusted	44500	2008.09	46344225000
Not Seasonally Adjusted	44500	2008.1	48162789000
Not Seasonally Adjusted	44500	2008.11	48108843000
Not Seasonally Adjusted	44500	2008.12	51141912000
Not Seasonally Adjusted	44500	2009.01	47547552000
Not Seasonally Adjusted	44500	2009.02	43054785000
Not Seasonally Adjusted	44500	2009.03	46262324000
Not Seasonally Adjusted	44500	2009.04	47000760000
Not Seasonally Adjusted	44500	2009.05	49780404000
Not Seasonally Adjusted	44500	2009.06	47644768000
Not Seasonally Adjusted	44500	2009.07	49599270000
Not Seasonally Adjusted	44500	2009.08	48484527000
Not Seasonally Adjusted	44500	2009.09	46932048000
Not Seasonally Adjusted	44500	2009.1	48542435000
Not Seasonally Adjusted	44500	2009.11	48136834000
Not Seasonally Adjusted	44500	2009.12	52880433000
Not Seasonally Adjusted	44500	2010.01	47646620000
Not Seasonally Adjusted	44500	2010.02	44832789000
Not Seasonally Adjusted	44500	2010.03	48756800000
Not Seasonally Adjusted	44500	2010.04	47738112000
Not Seasonally Adjusted	44500	2010.05	50329608000
Not Seasonally Adjusted	44500	2010.06	48484284000
Not Seasonally Adjusted	44500	2010.07	50505156000
Not Seasonally Adjusted	44500	2010.08	49106590000
Not Seasonally Adjusted	44500	2010.09	48293640000
Not Seasonally Adjusted	44500	2010.1	49457376000
Not Seasonally Adjusted	44500	2010.11	49751196000
Not Seasonally Adjusted	44500	2010.12	54685569000
Not Seasonally Adjusted	44510	1992.01	27351975000
Not Seasonally Adjusted	44510	1992.02	26267582000
Not Seasonally Adjusted	44510	1992.03	27280771000
Not Seasonally Adjusted	44510	1992.04	27634638000
Not Seasonally Adjusted	44510	1992.05	28931320000
Not Seasonally Adjusted	44510	1992.06	28086058000
Not Seasonally Adjusted	44510	1992.07	29527252000
Not Seasonally Adjusted	44510	1992.08	28690824000
Not Seasonally Adjusted	44510	1992.09	27519375000
Not Seasonally Adjusted	44510	1992.1	28628487000
Not Seasonally Adjusted	44510	1992.11	27664720000
Not Seasonally Adjusted	44510	1992.12	30342294000
Not Seasonally Adjusted	44510	1993.01	27614808000
Not Seasonally Adjusted	44510	1993.02	25789290000
